definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img,ref_pinyin_id,pos
53012,5301,2,(推磨)磨或(推碾子)碾(粮食),turn a mill or grindstone (to husk or grind grains); grind,,,动词
53013,5301,3,用工具贴着物体的表面向前剪或削,cut; pare; plane; mow; cut or pare the surface of an object by pushing a bladed tool over it in a forward direction,,,动词
53014,5301,4,使事情开展,push forward; promote; advance; extend,,,动词
53015,5301,5,根据已知的事实断定其他;从某方面的情况想到其他方面,deduce; infer; make a judgement on the basis of known facts,,,动词
53016,5301,6,让给别人;辞让,(politely) decline; yield; give (sth. to others),,,动词
53017,5301,7,推委;推托,shift; shirk; push away,,,动词
53018,5301,8,推迟,delay; postpone; put off,,,动词
53019,5301,9,推崇,praise highly; hold in esteem,,,动词
53020,5301,10,推选;推举,elect; recommend; choose,,,动词
53111,5311,1,"四周拦挡起来,使里外不通;环绕",enclose; fence off; surround,,,动词
53112,5311,2,四周;周围,around; circumference,,,名词
53113,5311,3,某些物体周围的长度,perimeter; girth,,,名词
53114,5311,4,〈量词classifier〉,arm span,,,量词
53211,5321,1,排列,arrange; line up; put in order,,,动词
53212,5321,2,安排到某类事物之中,list; enter in a list; rank,,,动词
53213,5321,3,行列,rank; row; file,,,名词
53214,5321,4,〈量词classifier〉用于成行列的事物,[used for a series or row of things],,,量词
53215,5321,5,类,sort; kind; category,,,名词
53216,5321,6,各;众,various; each and every,,,形容词
53217,5321,7,(Liè)姓。,a surname,,,名词
53311,5331,1,客人(跟‘主’相对as opposed to‘host’}),guest,,,名词
53312,5331,2,旅客,passenger,,,名词
53313,5331,3,寄居或迁居外地,go and live in a place other than one's homeland,,,动词
53314,5331,4,客商,travelling merchant,,,名词
53315,5331,5,顾客,client; customer,,,名词
53316,5331,6,对某些奔走各地从事某种活动的人的称呼,person who goes from place to place in pursuit of sth.,,,名词
53317,5331,7,在人类意识外独立存在的,objective; independent of human consciousness,,,形容词
53318,5331,8,〈方dial.〉〈量词classifier〉用于论份儿出售的食品、饮料,"a portion of food, drink for sale",,,量词
53411,5341,1,天然的或人工的大水道,river; natural or artificial stream of water flowing in a channel,,,名词
53412,5341,2,指银河系,the Galaxy; the Milky Way,,,名词
53413,5341,3,(Hé)特指黄河,esp. referring to the Yellow River,,,名词
53511,5351,1,虽然,though; although; even if,,,连词
53512,5351,2,纵然,even though,,,连词
53611,5361,1,疆界;边界,border; boundary,,,名词
53612,5361,2,地方;区域,place; area; territory,,,名词
53613,5361,3,境况;境地,condition; situation; circumstances,,,名词
53711,5371,1,拿东西给人吃。,give food to; feed,,,动词
53721,5372,1,"用于人名,郦食其(Lì Yìjī),汉朝人。","used in personal names, such as Li Yiji, a man of the Han Dynasty",,,名词
53731,5373,1,吃,eat,,,动词
53732,5373,2,专指吃饭,have a meal,,,动词
53733,5373,3,人吃的东西,food (for people),,,名词
53735,5373,5,供食用或调味用的,edible; seasoning,,,形容词
53736,5373,6,"月球走到地球太阳之间遮蔽了太阳,或地球走到太阳月球之间遮蔽了月球时,人所看到的日月亏缺或完全不见的现象","eclipse; disappearance, complete or in part, of the sun's or moon's light when the moon passes between the earth and the sun or the earth passes between the sun and the moon",,,名词
53811,5381,1,"李子树,落叶小乔木,叶子倒卵形,花白色,果实球形,黄色或紫红色,是普通的水果。","plum tree (Prunus salicina); small deciduous tree having obovate leaves, white flowers, yellow or purplish red fruits",,,名词
53812,5381,2,这种植物的果实。,"plum, fruit of this plant",,,名词
53813,5381,3,(Lǐ)姓。,a surname,,,名词
53911,5391,1,你,you,,,代词
53912,5391,2,如此;这样,so; like that,,,副词
53913,5391,3,那;这,that; this,,,代词
53914,5391,4,〈助词aux.〉而已;罢了,only; just,,,助词
53915,5391,5,形容词后缀(这类形容词多用做状语),[suffix to an adjective which is oft. used as an adverb],,,形容词
54011,5401,1,像丝瓜花或向日葵花的颜色。,"yellow, like the flowers of towel gourd or sunflower",,,名词
54012,5401,2,指黄金,gold,,,名词
54014,5401,4,"象征腐化堕落,特指色情",pornographic,,,形容词
54015,5401,5,(Huáng)指黄河,the Yellow River,,,名词
54016,5401,6,"(Huáng)指黄帝,中国古代传说中的帝王",Huangdi; Yellow Emperor,,,名词
54017,5401,7,(Huáng)姓。,a surname,,,名词
54018,5401,8,事情失败或计划不能实现,fail; fizzle out; come to nothing; fall through,,,动词
54111,5411,1,"像煤或墨的颜色,是物体完全吸收日光或与日光相似的光线时所呈现的颜色(跟‘白’相对as opposed to‘white’})","black; the colour of coal or pitch, or sth. that absorbs all sunlight or sunlight-like rays",,,名词
54112,5411,2,黑暗,dark,,,形容词
54113,5411,3,秘密;非法的;不公开的,secret; illegal; shady,,,形容词
54114,5411,4,坏;狠毒,wicked; sinister,,,形容词
54115,5411,5,象征反动,reactionary,,,形容词
54116,5411,6,(Hēi)姓。,a surname,,,名词
54211,5421,1,想念,miss; think of,,,动词
54212,5421,2,念头,thought; idea,,,名词
54213,5421,3,(Niàn)姓。,a surname,,,名词
54216,5421,6,‘廿’的大写。,capital form of 廿 niàn,,,数词
54311,5431,1,跨过(阻碍);跳过,get over; jump over; stride over; leap over,,,动词
54312,5431,2,不按照一般的次序;超出(范围),exceed; overstep; go beyond,,,动词
54313,5431,3,(声音、情感)昂扬,(of voice or emotion) be at a high pitch; vigorous,,,形容词
54314,5431,4,抢夺,rob; loot; plunder,,,动词
54315,5431,5,"叠用,表示程度随着条件的发展而发展(跟‘愈…愈…’相同)","[used reduplicated to express increasing of degree, same as ‘the more ... the more’]",,,副词
54316,5431,6,"周朝国名,原来在今浙江东部,后来扩展到江苏、山东。","State of Yue of the Zhou Dynasty, originally covering the eastern part of present-day Zhejiang Province and later expanding to what is today's Jiangsu and Shandong provinces",,,名词
54317,5431,7,指浙江东部。,east Zhejiang,,,名词
54318,5431,8,姓。,a surname,,,名词
54411,5441,1,挑选,select; choose; pick,,,动词
54412,5441,2,选举,elect,,,动词
54413,5441,3,被选中了的(人或物),(person or thing) selected or chosen,,,名词
54414,5441,4,挑选出来编在一起的作品,selection; anthology,,,名词
54511,5451,1,"华山,山名,在陕西。",Mount Huashan in Shaanxi Province,,,名词
54512,5451,2,姓,a surname,,,名词
54521,5452,1,光彩；光辉,colour and splendour; lustre,,,形容词
54522,5452,2,"出现在太阳或月亮周围的彩色光环,内紫外红。","corona; colourful ring of light appearing around the sun or the moon, purple inside and red outside",,,名词
54523,5452,3,繁盛,prosperous,,,形容词
54524,5452,4,精华,essence,,,名词
54525,5452,5,奢侈,extravagant,,,形容词
54526,5452,6,指时光,time,,,名词
54527,5452,7,(头发)花白,(of hair) grizzled; grey,,,形容词
54528,5452,8,〈敬辞pol.〉用于跟对方有关的事物,your,,,形容词
54529,5452,9,泉水中的矿物质由于沉积而形成的物质,matter formed by mineral sediment in spring water,,,名词
54530,5452,10,指中国,China,,,名词
54531,5452,11,汉(语),Chinese (language),,,名词
54532,5452,12,姓,a surname,,,名词
54611,5461,1,"牛、羊、鹿等头上长出的坚硬的东西,一般细长而弯曲,上端较尖","horn; one of the hard structures projecting from the head of certain mammals, e.g. cattle, sheep, deer, etc., usu. long, thin and curved with a pointed tip",,,名词
54612,5461,2,〈古时arch.〉军中吹的乐器,army bugle; horn,,,名词
54613,5461,3,形状像角的东西,horn-shaped object,,,名词
54614,5461,4,岬角。多用于地名,(usu. in a place name) cape; headland; promontory,,,名词
54616,5461,6,"从一个点引出两条射线所形成的,或从一条直线上展开的两个平面或从一点上展开的多个平面所形成的图形","angle; figure formed by two lines diverging from a common point, or that formed by two planes or several planes diverging from a common line or point",,,名词
54617,5461,7,〈量词classifier〉四分之一,quarter,,,量词
54618,5461,8,二十八宿之一。,"jiao, one of the 28 constellations",,,名词
54621,5462,1,角色,role; part; character,,,名词
54623,5462,3,主要演员,leading actor or actress,,,名词
54624,5462,4,"中国货币的辅助单位,一角等于一圆的十分之一。","jiao; fractional unit of currency in China, equal to one tenth of a yuan",,,名词
54625,5462,5,竞赛;斗争,competition; contend; fight,,,动词
54627,5462,7,"盛酒的器具,形状像爵。","jue; ancient wine vessel shaped like jue, a three-legged wine goblet",,,名词
54628,5462,8,"五音之一,相当于简谱的‘3’。","note of the ancient Chinese five-tone scale, corresponding to 3 in numbered musical notation",,,名词
54629,5462,9,姓。,a surname,,,名词
54711,5471,1,提出难解的问题让对方回答,give a test or quiz,,,动词
54712,5471,2,考试,exam,,,动词
54713,5471,3,检查,check; inspect,,,动词
54714,5471,4,推求;研究,infer; study,,,动词
54715,5471,5,(死去的)父亲,one's deceased father,,,名词
54811,5481,1,给与;向对方表示(礼节、情意等),"extend; send; deliver (respects, good wishes, etc.)",,,动词
54812,5481,2,集中(力量、意志等)于某个方面,"put (one's efforts, attention, etc.) into sth.; concentrate on; devote to; focus on",,,动词
54813,5481,3,达到;实现,achieve; reach; arrive at; live up to; attain; obtain,,,动词
54814,5481,4,招致,incur; invite; induce; bring on; lead to; beget,,,动词
54815,5481,5,以致,so as to; that,,,连词
54816,5481,6,情趣,sentiment and interest,,,名词
54817,5481,7,精密;精细,precision; exactitude; nicety; finesse,,,形容词
54911,5491,1,丈夫(zhàng fu),husband,,,名词
54912,5491,2,成年男子,man,,,名词
54913,5491,3,从事某种体力劳动的人,person engaged in manual labour,,,名词
54914,5491,4,"〈旧时old〉服劳役的人,特指被统治阶级强迫去做苦工的人",conscripted labourer; corvée labourer,,,名词
54921,5492,1,〈指示词demons. pron.〉那;这,this; that,,,代词
54922,5492,2,〈代词pron.〉他,he,,,代词
54923,5492,3,〈助词aux.〉用在一句话的开始,[used at the beginning of a sentence],,,助词
55011,5501,1,开始的;开始的部分,beginning; initial part,,,形容词
55012,5501,2,第一个,first one,,,形容词
55013,5501,3,第一次;刚开始,first time; very beginning,,,形容词
55014,5501,4,最低的(等级),primary (grade),,,形容词
55015,5501,5,原来的;原来的情况,original; earliest condition,,,形容词
55016,5501,6,(Chū)姓。,a surname,,,名词
55111,5511,1,修饰;打扮;化装,dress up; attire; deck out; play the part (or role) of; act,,,动词
55112,5511,2,服装,outfit; clothing,,,名词
55113,5511,3,行装,outfit for a journey; luggage,,,名词
55114,5511,4,演员化装时穿戴涂抹的东西,stage make-up and costume,,,名词
55115,5511,5,假装,pretend; feign; make believe,,,动词
55116,5511,6,把东西放进器物内;把物品放在运输工具上,load; pack; hold; put sth. into a vessel; put into or upon a carrier,,,动词
55117,5511,7,装配;安装,install; fit; assemble,,,动词
55211,5521,1,意见;言论,opinion; view,,,名词
55212,5521,2,商议,discuss; exchange views on; talk over,,,动词
55213,5521,3,议论;评说,comment; remark,,,动词
55311,5531,1,头,head,,,名词
55312,5531,2,第一;最高的,first; supreme,,,形容词
55313,5531,3,首领,leader; head; chief,,,名词
55314,5531,4,首先,first of all,,,副词
55315,5531,5,出头告发,bring charges against sb.,,,动词
55316,5531,6,(Shǒu)姓。,a surname,,,名词
55317,5531,7,〈量词classifier〉用于诗词等,[for songs and poems],,,量词
55412,5541,2,形容随顺,accede to; submit to,,,形容词
55421,5542,1,把事交给别人去办;委任,entrust; appoint,,,动词
55422,5542,2,抛弃,discard,,,动词
55423,5542,3,推诿,shift,,,动词
55424,5542,4,委员或委员会的简称,Abbr. for委员wěiyuán or 委员会wěiyuánhuì,,,名词
55425,5542,5,曲折,indirect; roundabout,,,形容词
55426,5542,6,积聚,gather; accumulate,,,动词
55427,5542,7,水流所聚;水的下游;末尾,accumulation of water; lower reaches of a river; end,,,名词
55428,5542,8,无精打采;不振作,listless; dejected,,,形容词
55429,5542,9,的确;确实,certain; for sure,,,副词
55524,5552,4,(年和月的)末尾,end of a year or month,,,名词
55525,5552,5,花纹图案的衬托面,background; foundation,,,名词
55526,5552,6,底数的简称。,Abbr. for底数(dǐ shù),,,名词
55527,5552,7,达到,end up with; end in; come to,,,动词
55528,5552,8,(Dǐ)姓。,a surname,,,名词
55529,5552,9,何;什么,what,,,代词
55530,5552,10,此;这,here; this,,,代词
55531,5552,11,如此;这样,so; such,,,代词
55611,5561,1,另外,other; another; separate,,,形容词
55711,5571,1,大河,river,,,名词
55712,5571,2,(Jiāng)指长江,Yangtze River,,,名词
55713,5571,3,(Jiāng)姓。,a surname,,,名词
55811,5581,1,呼吸时进出的气,breath,,,名词
55812,5581,2,消息,news; information,,,名词
55813,5581,3,停止,stop; cease,,,动词
55814,5581,4,休息,rest,,,动词
55815,5581,5,滋生;繁殖,breed; multiply,,,动词
55816,5581,6,利钱;利息,interest,,,名词
55817,5581,7,指子女,children,,,名词
55818,5581,8,(Xī)姓。,a surname,,,名词
55911,5591,1,"事物之间距离近;事物的部分之间空隙小(跟‘稀’、‘疏’相对as opposed to‘thin’, ‘sparse’})",(of space between two things) small; close; dense; thick,,,形容词
