definition_id,hanzi,pinyin,pos,definition_cn,example_1,example_2,better
45415,失,shī,动词,改变常态,听到这个消息，她失声痛哭起来。,听到这个突如其来的好消息，她顿时失声尖叫起来。,2
45416,失,shī,动词,违背承诺,他失信于人，导致大家都对他失去了信任。,作为律师，他绝对不能失信于自己的当事人。,2
45417,失,shī,名词,错误或过失,由于操作失误，实验失败了。,这次实验失败的主要原因是我们前期工作的过失。,2
45511,养,yǎng,动词,提供生活所需,父母有责任抚养自己的孩子长大成人。,他每个月都要给父母寄钱，以尽赡养的义务。,1
45512,养,yǎng,动词,培育动植物,他在农村老家养猪，收入还不错。,我的祖母在院子里养了十几只鸡和一群可爱的兔子。,2
45513,养,yǎng,动词,生育后代,她养了一个儿子。,这对夫妇结婚三年后终于养了一个健康的宝宝。,2
45514,养,yǎng,形容词,非血缘关系的抚养,这对夫妇没有亲生子女，于是决定领养一个养子。,她从小被养父母抚养长大，视如己出。,2
45515,养,yǎng,动词,长期培养形成,他从小养成了爱劳动的习惯。,学校注重培养学生的创新能力和实践能力。,1
45516,养,yǎng,动词,通过休息调理恢复健康,定期保养汽车可以延长它的使用寿命。,医生建议他好好休养一段时间，不要过度劳累。,2
45517,养,yǎng,名词,个人修养素质,良好的教养是一个人内在修养的体现。,他平时喜欢读书写字，是个很有修养的人。,2
45519,养,yǎng,动词,保留不修剪（毛发）,以农养牧，以牧促农，这种模式实现了农业和畜牧业的良性循环。,她决定把头发养长，不再剪短发了。,2
45520,养,yǎng,动词,扶持帮助,以农养牧，以牧促农，这种模式实现了农业和畜牧业的良性循环。,政府出台政策扶养小微企业，促进经济发展。,2
45611,视,shì,动词,看,保护视力是每个人都需要重视的事情。,他站在山顶，俯瞰整个城市的美丽景色。,1
45612,视,shì,动词,看待,我们不应该轻视任何看似简单的工作。,我们应该视环境保护为每个人的责任。,2
45613,视,shì,动词,观察,领导对项目进行了视察，并提出了改进建议。,领导亲自到基层视察工作，了解实际情况。,2
45711,习,xí,动词,反复练习,每天晚上我都会安排一段时间进行自习。,他每天坚持练习书法，已经写了十年了。,2
45712,习,xí,动词,因经常接触而熟悉,这种现象在日常生活中习见不鲜。,在这个行业工作了二十年，他对各种流程都很熟悉。,2
45713,习,xí,名词,长期形成的行为方式,长期形成的积习很难在短时间内改变。,她养成了每天早起跑步的好习惯，身体越来越健康。,2
45811,段,duàn,量词,用于长条物的部分,这两段木头可以拼接成一个完整的家具部件。,这条绳子太长了，需要剪成几段才能使用。,2
45812,段,duàn,名词,围棋等级,他是一位九段国手，在围棋界享有盛誉。,经过三年的努力，他的围棋水平终于升到了五段。,2
45813,段,duàn,名词,工矿行政单位,这个项目的第二工段已经顺利完成。,他在铁路工务段工作，负责线路的维护和检修。,2
45911,字,zì,名词,记录语言的书写符号,汉字是中华文化的重要载体。,这个古老的文字至今仍被少数族群使用着。,1
45913,字,zì,名词,文字的书写形式,篆字是中国古代书法的一种重要形式。,他的楷书写得非常工整，字迹清晰漂亮。,2
45914,字,zì,名词,书法艺术作品,这幅字画展现了书法家深厚的艺术功底。,博物馆正在展出历代名家的书法字帖。,1
45915,字,zì,名词,语言中的词,革命人民的字典中没有‘屈服’这个字。,这篇文章用字精准，每个词都恰到好处。,2
45917,字,zì,名词,根据本名含义另取的别名,孔明是诸葛亮的字，他是三国时期著名的军事家。,诸葛亮字孔明，是三国时期著名的军事家。,2
45918,字,zì,名词,俗指电表、水表等指示的数量,"这个月电表走了五十个字,水表走了十二个字。",这个月水表的字数比上个月多了20立方。,1
45919,字,zì,动词,女子订婚,她待字闺中，等待着合适的姻缘。,古代女子未字时，父母会为其慎重择婿。,2
46011,织,zhī,动词,"使纱或线交叉穿过,制成绸、布、呢子等",纺织是一项传统的手工艺。,这台机器能织出非常细腻的丝绸布料。,2
46012,织,zhī,动词,"用针使纱或线互相套住,制成毛衣、袜子、花边、网子等",她喜欢用毛线编织围巾。,奶奶正在用毛线织一件温暖的毛衣给我。,2
46111,斗,dǒu,量词,容量单位，10升为1斗，10斗为1石。,漏斗是用来引导液体或粉末流入容器的工具。,古代农民交租时，往往需要缴纳十斗粮食。,2
46112,斗,dǒu,名词,用于量粮食的方形或鼓形容器，容量为一斗，多用木或竹制成。,他用漏斗将油倒入瓶中。,粮店里用木斗量米，一斗正好是十升。,2
46114,斗,dǒu,名词,圆形指纹。,北斗七星中的斗柄指向北方。,他的指纹很特别，左手拇指有个明显的斗纹。,2
46115,斗,dǒu,名词,古代盛酒的器皿。,夜空中，斗柄的方向可以帮助我们辨认季节。,考古发现这个青铜斗是战国时期的酒器。,2
46116,斗,dǒu,名词,二十八宿之一，通称南斗。,古人通过观察斗柄的位置来判断时间。,夏夜观星，南斗六星在天际清晰可见。,2
46117,斗,dǒu,名词,北斗星的简称。,天文学家正在研究斗柄星群的运行规律。,北斗七星像一把勺子，为夜行者指明方向。,2
46121,斗,dòu,动词,对打,械斗是一种暴力冲突行为。,这两个武林高手在擂台上斗了三百回合。,2
46123,斗,dòu,动词,使动物相斗（作为游戏或娱乐）。,村子里每年都会举办斗鸡比赛。,庙会上人们喜欢看斗鸡，两只公鸡打得羽毛纷飞。,2
46124,斗,dòu,动词,竞赛争胜。,在商业谈判中，双方需要斗智斗勇。,象棋比赛中，两位大师斗智斗勇，精彩纷呈。,2
46125,斗,dòu,动词,拼合；组合。,他的斗眼让周围的人都感到有些害怕。,几个孩子把零花钱斗在一起，买了本百科全书。,2
46211,团,tuán,形容词,圆形的,夏天的时候，人们常用团扇来扇风降温。,中秋节的月亮又大又圆，像个银色的团子挂在天上。,2
46212,团,tuán,名词,团子,冬至这天，家家户户都会煮汤团。,奶奶做的豆沙团子软糯香甜，是全家人的最爱。,2
46213,团,tuán,动词,揉成球形,孩子们在院子里团泥球玩得不亦乐乎。,小妹妹正在用橡皮泥团一个小兔子，非常可爱。,2
46214,团,tuán,名词,球形物,他随手把废纸揉成了一个纸团儿。,雪后初晴，孩子们在院子里滚出了一个大雪团。,2
46215,团,tuán,动词,聚集或结合在一起,春节是家人团聚的重要时刻。,春节期间，全家人团聚在一起吃年夜饭。,2
46216,团,tuán,名词,为共同目的而组成的集体,大会选举产生了主席团。,我们旅游团明天早上七点在大堂集合出发。,2
46311,器,qì,名词,器具,这套瓷器非常精美，价值不菲。,实验室里摆放着各种精密的测量仪器。,2
46312,器,qì,名词,器官,人体的消化器包括胃、肠等器官。,心脏是人体的重要器官，需要特别保护。,2
46313,器,qì,名词,度量,他的器量很大，能够包容不同的意见。,这位领导很有器量，从不计较下属的小过失。,2
46411,兴,xìng,名词,兴致;兴趣,他豪兴大发，决定举办一场盛大的宴会。,看到美丽的风景，他顿时诗兴大发。,2
46421,兴,xīng,动词,兴盛;流行,国家正在努力实现民族复兴的伟大梦想。,近年来，汉服文化在年轻人中兴盛起来。,2
46423,兴,xīng,动词,开始；创立；发动,政府积极兴办各类公益事业。,这个村庄兴修水利工程后，农田灌溉方便多了。,2
46424,兴,xīng,动词,起身；升起,晨兴(早晨起来)后，他喜欢到院子里散步。,听到这个消息，众人兴奋地欢呼起来。,1
46511,乐,lè,形容词,高兴；愉快,欢乐的笑声充满了整个房间。,孩子们在游乐园玩得十分快乐，笑声不断。,2
46521,乐,yuè,名词,有节奏、旋律的艺术形式,乐队开始奏乐，全场观众都沉浸在美妙的旋律中。,她从小学习钢琴，对音乐有着浓厚的兴趣。,2
46611,效,xiào,名词,产生的作用,这种药物的功效非常显著，能够快速缓解疼痛。,这种新药的治疗效果非常显著，患者恢复很快。,2
46612,效,xiào,动词,模仿,我们应该效法先贤的精神，努力提升自己的品德修养。,孩子们喜欢效仿动画片里英雄人物的动作。,2
46613,效,xiào,动词,献出（力量或生命）,他为公司效力多年，做出了许多重要贡献。,他立志效忠祖国，愿意为国家的繁荣贡献自己的力量。,1
46711,显,xiǎn,形容词,明显；容易察觉,他的错误显而易见，大家都看得一清二楚。,这幅画的色彩对比非常显眼，吸引了众多观众的目光。,1
46712,显,xiǎn,动词,展示；表露,在这次比赛中，各参赛队伍各显其能，争夺冠军。,他在比赛中显露出非凡的才华，赢得了评委的一致好评。,2
46713,显,xiǎn,形容词,指有名望或权势,经过多年的奋斗，他终于成为了显达之人。,这位显赫的企业家经常出席各种慈善活动。,2
46811,斯,sī,代词,这个；这里。,斯人已去，但他的精神永远留在我们心中。,斯人已逝，但他的精神永远激励着我们前进。,2
46911,千,qiān,数词,数字10的100倍,小麦亩产突破千斤，农民们欢呼雀跃。,这个图书馆藏书超过千册，能满足各种读者的需求。,1
46912,千,qiān,形容词,形容数量极多,为了完成任务，他们千方百计寻找解决方案。,这座古城历经千年的风雨，依然保持着原有的风貌。,1
47011,落,luò,动词,物体从高处向低处移动,听到这个消息，她忍不住落泪了。,秋天到了，树叶纷纷从树上落下来，铺满了小路。,2
47012,落,luò,动词,位置或程度降低,随着月亮升起，海边的落潮逐渐显现出来。,太阳落山后，气温开始明显下降，大家纷纷穿上外套。,2
47013,落,luò,动词,使物体下降,晚会的帷幕缓缓落下，观众们报以热烈掌声。,飞行员熟练地操作飞机，缓缓地落向跑道。,2
47014,落,luò,动词,由盛转衰,这个家族的衰落令人唏嘘不已。,秋风过后，树叶纷纷飘落，显得格外凄凉。,1
47015,落,luò,动词,未能跟上进度,他在选举中不幸落选，但他并没有因此气馁。,在激烈的竞争中，他们公司逐渐落后于同行。,1
47016,落,luò,动词,暂时居住,长途跋涉后，他们终于找到了一个可以落脚的地方。,他在这个小镇上落脚，打算住一段时间。,1
47017,落,luò,名词,临时住所,警方正在全力追查失踪物品的下落。,这片森林是许多野生动物栖息的落脚点。,1
47018,落,luò,名词,人群聚居地,这个古老的村落保留了许多传统文化习俗。,这个村落坐落在山脚下，风景十分优美。,2
47019,落,luò,动词,归入某类或某方,政权落在人民手里了，这是历史发展的必然结果。,这笔款项最终落到了慈善机构的手中。,1
47020,落,luò,动词,获得某物,由于计划不周，他们的努力最终落空了。,经过不懈努力，他终于落得了一个好名声。,2
